,mzmed,rtmed,12hpi_Cf_1,12hpi_Cf_2,12hpi_Cf_3,1dpi_Cf_1,1dpi_Cf_2,1dpi_Cf_3,2dpi_Cf_1,2dpi_Cf_2,2dpi_Cf_3,12hpi_Chitin_1,12hpi_Chitin_2,12hpi_Chitin_3,1dpi_Chitin_1,1dpi_Chitin_2,1dpi_Chitin_3,2dpi_Chitin_1,2dpi_Chitin_2,2dpi_Chitin_3,12hpi_Flg22_1,12hpi_Flg22_2,12hpi_Flg22_3,1dpi_Flg22_1,1dpi_Flg22_2,1dpi_Flg22_3,2dpi_Flg22_1,2dpi_Flg22_2,2dpi_Flg22_3,2hpi_Mock_1,2hpi_Mock_2,2hpi_Mock_3,1dpi_Mock_1,1dpi_Mock_2,1dpi_Mock_3,2dpi_Mock_1,2dpi_Mock_2,2dpi_Mock_3,2hpi_Mock_1.1,2hpi_Mock_2.1,2hpi_Mock_3.1,1dpi_Mock_1.1,1dpi_Mock_2.1,1dpi_Mock_3.1,2dpi_Mock_1.1,2dpi_Mock_2.1,2dpi_Mock_3.1,12hpi_Mz_1,12hpi_Mz_2,12hpi_Mz_3,1dpi_Mz_1,1dpi_Mz_2,1dpi_Mz_3,2dpi_Mz_1,2dpi_Mz_2,2dpi_Mz_3,12hpi_Pb_1,12hpi_Pb_2,12hpi_Pb_3,1dpi_Pb_1_,1dpi_Pb_2_,1dpi_Pb_3_,2dpi_Pb_1_,2dpi_Pb_2_,2dpi_Pb_3_,12hpi_Sc_1,12hpi_Sc_2,12hpi_Sc_3,1dpi_Sc_1,1dpi_Sc_2,1dpi_Sc_3,2dpi_Sc_1,2dpi_Sc_2,2dpi_Sc_3,12hpi_XeWT_1,12hpi_XeWT_2,12hpi_XeWT_3,1dpi_XeWT_1,1dpi_XeWT_2,1dpi_XeWT_3,2dpi_XeWT_1,2dpi_XeWT_2,2dpi_XeWT_3
M489T668,489.256472,667.9215837,18256.44576,25151.24545,17730.25617,27614.80932,44356.31712,16383.05381,22379.73795,37900.70719,53164.07765,554528.1535,41481.6356,160530.0325,153784.0045,74380.00367,133917.3971,132247.8438,127708.3889,204745.7851,58292.59205,302253.3729,107303.8064,50359.5029,334324.1622,106637.0987,47342.59293,92483.49886,234864.9092,38998.0817,31952.577189999996,156099.0411,60862.28867,43297.8341,104683.8426,30781.984330000003,101069.5021,61430.87312999999,22016.0934,193770.34,98926.36601,13735.011690000001,37167.04412,14341.40117,23382.67267,11404.7073,57801.97585,112384.0659,35785.09087,86400.18077,87270.94451,55012.667,131274.6525,97174.89352,39592.42158,71938.46691,58065.17412,25883.38296,63554.087889999995,85689.27571,40345.464210000006,113942.5875,46230.36427,69468.77279,121900.9673,374160.7864,700002.7612,324013.7132,399802.6068,583390.2237,605482.5052,708454.4604,701439.6733,394518.9947,70660.89986,62447.22806,21852.98765,71992.25831,42601.17019,68524.03159,22788.8919,66304.67249,14452.698209999999
M489T713,489.2294761,712.6723843,35563.679019999996,39048.09281,28756.58073,24180.502269999997,38451.41914,26352.686869999998,24849.59749,27402.304860000004,21640.46144,841323.2869,34455.0164,227629.6986,165901.7487,27340.56353,159041.2494,148075.8884,120632.1128,251950.6613,23365.792680000002,159468.4109,70727.78018999999,48979.15342,450333.6878,64658.229920000005,33179.79208,33638.52898,85866.48964,23154.90637,23336.4232,167312.7404,44338.48418,21672.4995,127285.9998,30520.868469999998,122249.8484,71380.96372999999,25011.39406,24157.92453,20216.20301,20706.11754,21608.987719999997,21537.00615,19718.340180000003,20393.03628,15922.98739,70787.06818,27142.73686,75124.70136,46974.466980000005,54883.863260000006,71178.13297,37917.33262,35214.323489999995,40014.43091,38716.30748,21353.75191,42592.86331,82778.64856,27755.29968,99823.32317,17719.60325,23839.04899,52276.79933,249819.1429,165723.4137,140879.1637,648504.389,444318.0025,394667.0167,1177970.1909999999,1029242.834,380224.8998,41166.419669999996,33887.46871,26855.707489999997,30785.01425,22090.231359999998,30632.128189999996,17803.08599,17949.50207,17061.730669999997
M489T756,489.2305904,756.05536,13647.022469999998,15662.35553,16976.30744,17043.065580000002,89131.35323,96629.69277000001,15985.78146,15952.11908,14990.6339,306541.6263,18680.224309999998,99651.62967000001,71479.53688,18645.510009999998,69535.74247000001,64511.94195,55274.680960000005,162001.9231,12687.44361,50458.49825,28549.47968,20629.03001,101574.1904,23991.92433,17301.08749,18618.65578,33688.44575,17995.25056,9940.849175,73799.31004,25624.8322,15642.66355,40184.423630000005,19935.15001,45762.2627,26440.75274,13229.02735,14371.270669999998,11298.64918,10812.621659999999,10925.209420000001,11940.08899,10130.468,10170.65382,10741.13632,29470.43056,14493.13036,37897.75772,19906.9358,21518.981359999998,36987.917089999995,20549.3849,19241.95391,22026.15041,19322.99627,10335.434640000001,22467.53607,38023.93374,13245.118390000001,35877.68027,11579.53282,11371.67057,24804.313990000002,70612.94717,53350.83272,51999.47187,197193.9754,136855.7282,123401.7535,623278.962,606238.9007,195138.7686,17117.070030000003,15917.965530000001,12316.22305,14455.74738,11714.10005,14868.373959999999,10606.92651,11665.79325,12601.828520000001
M490T524,490.1706381,524.2366063999999,43761.86329,49252.23913,52200.00927,72503.38992,184189.995,146177.1277,273421.5106,309401.7666,172330.3143,10462.22662,9590.183799,8664.065687999999,15132.74623,17195.55164,17002.84025,30454.396160000004,76763.68127999999,29704.921010000002,63409.55047,65615.63907,60198.04294,79293.06457999999,114583.3161,210583.2154,75377.58232,131335.3811,54348.192279999996,9225.648842,9209.780186,10528.63975,7407.683378,4417.90296,9815.286349,5142.832934,8532.866655,7560.232853,2788.388531,4394.526252000001,3870.529248,2125.773511,17937.404430000002,2587.308741,8953.18211,1840.6753350000001,7082.049272,24380.45292,13458.1346,12753.406,25383.608640000002,13125.092709999999,28377.8221,22830.9516,11235.56123,18871.00803,9750.966711,5022.552467,5991.774691,46349.23603,9242.662869,10634.22011,97817.67732,18677.35313,14416.802909999999,6338.61889,9480.138356,6757.458423,4156.607717,8255.411965000001,8057.9224189999995,24101.33321,37271.16117,10832.62454,11592.398229999999,3987.4961869999997,5155.401072,6828.175625,5645.7158039999995,6453.055044,17839.184119999998,16481.61122,15804.6258
M490T647,490.19519510000003,647.1090280000001,43903.248419999996,51310.168260000006,42696.20696,127609.7348,199871.5655,201364.87399999998,272698.2126,267840.5027,192749.8458,138086.9211,16949.83226,52945.358060000006,59627.51354,15083.9971,27575.64792,60082.9168,85194.19142999999,56996.43992999999,33269.6573,79485.25314,38441.4066,51422.72563,157017.0163,72688.10283999999,47183.7136,78769.34551,47001.195210000005,13485.903890000001,7936.331075,50166.97632,12903.06715,8753.706928,46894.1011,13986.421730000002,18206.58071,9647.458397,12316.31485,50033.48273,25464.99802,8260.878197,9902.569154,6207.648199,7756.330386,4965.366938,7566.599833,32767.243639999997,16058.44875,17486.107969999997,49899.95454,29892.505830000002,44119.45936,37885.79885,24529.0881,31899.50854,14487.54218,6563.408088,7460.153163,76447.30788,11613.8756,23397.28454,124062.6683,28159.8899,25187.918569999998,93317.85693,138061.0639,81896.46329,46397.68097,149413.6993,153256.5152,176984.772,62229.58264,49133.034980000004,24869.94831,19468.88588,15008.08508,21990.191880000002,17747.79875,31860.23967,21430.139069999997,22581.33735,23047.84486
M490T712,490.2320204,711.7363664,17529.27533,17251.65028,15311.70665,30657.74676,33236.253639999995,30175.383830000002,156440.5182,120676.2275,119310.3157,206257.26100000003,13955.731080000001,57770.17072,48867.289319999996,12937.265370000001,45314.28546,46663.75376,97417.23705,79946.65902,11370.48892,43068.196189999995,22738.49374,18361.29745,110639.6936,22448.8499,14712.59289,17849.92632,29876.53105,11842.7607,10070.03353,43126.15355,17756.554030000003,9971.830062,37377.49402,10302.99929,36428.492360000004,22484.62447,9509.369072,11613.97214,10129.51641,9296.869237,9647.458875,8511.763262,10041.717190000001,8935.196126,12076.81565,23214.925430000003,11344.13822,25338.72344,23212.08295,22438.38928,27528.475810000004,27122.88354,19722.4796,22434.31363,15075.742530000001,8542.815612999999,13657.150469999999,32541.567219999997,10455.04926,32882.30102,88330.48541000001,16832.66443,22563.21896,61911.94067,44725.376430000004,38899.7908,159975.1567,106226.0811,93057.36942999999,285863.3464,262986.1924,98302.24852000001,17416.84896,9733.757304,11726.482240000001,12966.63243,11826.97953,13857.622969999999,12788.866409999999,13308.819140000001,12086.96038
M490T758,490.1734637,757.7599044,16655.84925,14615.1255,13890.23585,33341.17612,37726.14623,29786.182039999996,88662.69734,71163.54783,70346.73838,78751.21702000001,11400.620429999999,30885.44275,25688.82825,9803.704533,25016.307240000002,29977.408,37838.71752,48829.746739999995,8435.171337,18974.87657,12816.31125,13568.297540000001,32194.2025,12813.41214,11237.351340000001,12642.90595,14653.3639,10911.82355,8385.669818,23413.93493,12330.58452,8865.529215999999,18202.74859,11014.1803,16992.242169999998,14774.79367,7923.3474400000005,7359.95805,7878.14995,7880.5762239999995,7540.615174,7377.727676,7787.891768,6499.385953,3950.8399659999995,15074.08232,9380.857549,15337.379030000002,15444.90596,12735.06184,17812.80199,20751.04836,17080.80402,16858.7423,11168.85406,6213.028175,10347.32506,23959.27229,8280.068290000001,16651.9949,47302.51616,15181.705730000001,13421.4946,23866.46215,19577.64446,19464.61897,51734.97662,40196.00232,35730.18993,157655.5548,152528.2949,52925.48667,12227.34176,9411.917603,8483.929931,9343.175079999999,8016.095218,10002.66804,10505.56922,10533.611809999999,9900.978612
M490T797,489.6193346,796.9265793999999,157731.3517,179757.4314,96768.74501,58547.09198,101321.98,45822.68924,140083.2858,86951.12934,55298.26417,21228.3884,20420.953980000002,16412.49965,43957.22459,11375.800229999999,17399.22099,40308.883460000005,31864.983239999998,37919.983980000005,14570.9518,19400.75186,18218.97841,13817.87349,15033.31036,6587.692177,7467.469009,11434.211720000001,10275.57238,3458.276214,1635.973233,6064.026067,2638.549291,1424.263319,4654.470232,3687.4471630000003,3422.733444,3334.191586,2485.191231,4276.159804999999,5800.9233030000005,539.3120762,1101.302015,3203.207692,4903.122174,7032.714007,14725.647869999999,12804.94171,7748.635179999999,12241.44753,8039.751517000001,12372.10513,10375.00437,7005.733595999999,18796.005380000002,7853.941602,16158.48775,3311.090843,6820.274645999999,10002.827309999999,6120.779786,8101.384478,10531.98972,10189.84383,4880.320465999999,4160.5816509999995,7650.8743030000005,7913.71745,9702.77228,8727.845726000001,7805.697906999999,16084.68931,17952.480919999998,8868.032118000001,9762.720914,7694.668551000001,9811.030837999999,7049.751569,10934.59452,13139.51957,15908.89904,14709.39641,14434.49686
M491T532,491.2013884,532.2759712000001,19275.90345,37846.57552,41743.5984,124547.7776,36159.26439,14853.56765,98498.91575,156008.6958,82997.5746,8471.338577,9735.426719,10499.59188,26652.8568,9741.014081,13163.62537,23330.55135,24236.25938,19007.9221,18901.239830000002,19632.11334,17901.606780000002,23262.06048,31139.00192,35922.25555,20817.7013,33979.23313,16975.174,7893.613289,6191.3486840000005,8057.0150969999995,9377.528634999999,6775.452509999999,11212.28133,7291.275306999999,9146.952278,8138.342814,10857.855029999999,10429.741759999999,6988.594063,7247.443854000001,10473.31357,4704.750333,29294.495960000004,5674.90425,10394.43361,10232.128990000001,8734.645103,6536.976652,12026.07635,12869.942790000001,12386.59058,9969.814839,14640.879519999999,10565.050009999999,7421.570936,3972.2501729999994,6237.623606,17170.58391,12885.89658,11411.16144,28402.7351,11525.3709,8834.767714,6262.498554,8315.021262999999,9185.330672,5726.197214,8083.983501999999,8461.355323,12921.177909999999,14827.802290000001,9596.373765,15105.23705,14115.83904,11200.14263,9358.752964,12728.04086,13930.81543,14355.320780000002,20510.25806,17910.91885
M491T645,491.1766458000001,645.3862156,18255.45251,21710.3857,17166.437019999998,33451.642569999996,62398.597720000005,58475.98786,79773.01395,77749.75126,59423.69165,20693.215959999998,31968.905839999996,31768.989419999998,43591.48231,20345.582619999997,28331.479260000004,201556.4162,62609.37962000001,139545.4441,15008.60082,17729.34812,18944.83151,27657.157489999998,26080.53089,25586.82453,28464.3291,26798.969719999997,16610.56536,22579.65609,8732.061474,12518.04812,13320.91153,14851.376830000001,22556.74983,16350.62485,22558.29998,11991.33655,7556.721176000001,10362.96305,7410.981483,7873.300237,8845.291404000001,5746.071802,9232.798266,7580.22145,7074.1227069999995,15883.082180000001,11266.70787,12893.44848,20823.406590000002,16733.84926,19364.36887,14530.05591,15301.73806,14865.60666,14462.97865,6489.898707,9001.46945,29612.03198,8714.797806999999,17756.43855,37419.84176,15059.340769999999,13160.5483,10236.45492,13565.8654,12969.50849,14292.09734,15024.165819999998,14898.24705,27770.01127,33295.36372,12928.49808,16717.33319,10158.90628,10265.618859999999,12239.29062,11710.12714,15423.75949,12136.673340000001,13255.2758,12730.98122
M492T609,492.188405,608.8061016,202699.4006,106774.2829,74481.10841,86236.79228,214558.4706,97127.38621,297674.989,341905.6369,195262.3815,34139.0659,29299.935869999998,25063.67317,80340.0828,83993.18211000001,61621.24461,92213.69374,217409.7603,78941.93357000001,63549.36587,41648.54561,56071.64238,78285.20899,103097.1103,107864.7422,59858.55161,98335.00055,44782.119210000004,18523.7542,20789.52434,23167.95608,15765.973780000002,12289.511340000001,20361.33998,15563.06175,15599.506019999999,16913.74193,10851.05553,11241.10578,16510.69394,10426.09452,11067.1237,14478.40163,41382.806639999995,11633.34918,18849.77874,37631.3316,34992.22382,31279.43835,34220.790839999994,26499.55844,38688.55621,32521.80325,21287.47623,28051.13452,27681.640260000004,15346.25294,22263.32801,56582.90957999999,21911.368140000002,23952.38785,91415.21818,32677.944330000002,26999.9373,12598.249,16384.83519,13884.87777,20196.32083,18471.44271,15916.646869999999,46035.04992,57490.950860000004,19321.986390000002,25820.28528,18971.14017,20455.30947,22446.63159,20794.52499,25488.33285,31565.94287,38139.8042,31089.5141
M492T683,492.18575369999996,683.4096589,116403.9813,94319.01658,70770.95164,124670.3056,210416.8878,197168.794,465001.4546,271108.9286,248134.7145,81498.34132,63772.76492,60073.4062,159328.6843,468646.8221,220702.1037,374273.1049,1452735.064,537283.5912,216225.2184,96923.65456,234442.1274,186799.7419,399854.7631,409583.3464,110859.115,225182.7451,123604.6817,47945.905660000004,84673.94657999999,74571.33927000001,36462.99043,30954.33887,36955.465410000004,32108.655919999997,33159.21388,39280.12146,21770.88571,23202.59609,41058.60015,23277.22603,22534.76294,28750.66333,23007.82516,22564.27169,32847.86643,223489.0603,243991.3135,194477.9249,205946.6204,132364.2617,262017.667,229053.3903,97128.78837000001,187896.0554,134511.0789,75397.92285,102705.0131,288160.8981,91871.78517999999,88179.8778,541884.9682,173147.4114,118830.8498,36867.07239,81619.40145,37887.152630000004,89079.55827000001,76421.49042,49713.613710000005,280588.2029,373640.9413,83735.41655,146675.0173,47380.063630000004,109250.5189,99800.88661,133329.8767,155281.9657,93413.93041,188696.8687,171947.96600000001
M492T803,492.1860985,802.8530453,245543.2986,185471.4553,145018.6163,281539.5395,460631.5028,519419.8474,508530.2758,264669.4189,262535.808,100780.8883,65014.015660000005,76358.06953,436583.9921,449170.4331,387053.0848,889940.8882,1627252.8390000002,868343.7821,239882.125,139877.2952,274141.2942,185822.5546,345604.1333,359971.1736,104933.7349,211887.5446,138399.8451,57924.80094,73807.1402,72036.40156,27266.33383,26203.78315,35863.23915,23139.25609,19598.74935,30388.87432,36439.50778,44902.90365,98658.09999,42585.125439999996,39678.907210000005,45017.404989999995,25663.84306,33166.10431,34936.347389999995,446058.5409,339003.4529,283665.5564,471098.32899999997,304717.5561,481898.3671,249157.0433,149549.232,204077.5276,158747.2254,49761.09412,107523.4282,480457.5698,91885.24327,144444.0597,487525.7975,172845.2379,135064.807,34900.29366,98413.22251,30933.17395,191854.4864,200133.1682,111430.7662,269264.4279,395340.0728,135086.4897,475140.2218,167821.3808,322954.7552,303831.2089,394364.7288,614397.6114,98447.10539,210088.0708,226849.6568
M493T611,493.20114810000007,610.641367,35759.093160000004,31919.349260000003,22488.49501,28714.70999,52981.301230000005,36148.20586,65535.835020000006,101183.9634,50932.99624,16742.69601,14045.8646,16111.76085,22552.25131,23106.81304,23550.01508,24165.069880000003,50142.40362,55056.82467,18538.45058,17873.249630000002,18999.58909,24242.950969999998,29000.710260000003,31267.940239999996,21642.94676,29220.543680000002,18269.41183,12911.74872,11276.82647,16929.52614,13703.948840000001,11710.899440000001,16564.80574,12268.63962,13414.31487,13038.764159999999,9212.837977,11253.2687,11570.53601,9920.582065,10714.50178,27186.669210000004,18826.24996,8952.602432,15395.75197,17228.35245,14012.47181,15441.507319999999,18926.40244,15396.93439,16569.625790000002,14841.442130000001,12861.13699,15008.508230000001,13006.79741,9538.464136,12139.33439,21857.03735,10829.53488,14318.9101,25938.97589,14996.41111,14529.4743,11474.75719,11964.607970000001,11611.599979999999,11651.55435,14219.62795,13970.840680000001,22892.055940000002,22514.760169999998,13718.74571,17942.8542,10728.718,11405.74823,14382.0626,11876.274140000001,14120.55022,13125.38818,15756.732869999998,14095.27255
M493T684,493.1984448,683.5380426,49458.696410000004,91848.78613,39376.51157,26898.172660000004,92745.59712,129141.6556,216609.3887,102987.9671,38633.130189999996,65416.50385,54139.50772,51947.1495,67725.51302,159695.7245,89967.39557000001,98835.46968,415478.9751,126769.4526,78656.26051000001,47994.267680000004,75290.39018999999,63377.616120000006,144241.5943,139185.71300000002,45837.18788,70451.21914,50723.43802,31922.43107,41313.79763,46341.13721,37470.65132,29352.88737,36825.41158,28758.29439,31591.01841,34559.62964,21161.60163,21843.678369999998,31439.48105,22669.30164,23933.27513,23863.25432,27005.149719999998,20728.60036,32312.40105,76396.90684,72553.02339,67214.37827999999,72605.71188999999,53000.59972,76569.35142,60292.22614,37331.50751,53225.500960000005,52396.41344,34729.75155,48445.29232,88483.6006,47355.0013,44182.949689999994,169733.7136,59131.60438,46442.36915,27328.91494,38288.84689,29659.458189999998,48166.07739,39548.59039,35823.89013,78771.99816,94305.32738,35263.24787,64639.27428,30490.97355,44049.376339999995,46683.4162,46993.04651,52773.13159,41341.44533,63245.67132,60076.10016
M493T804,493.1901392,803.5311502999999,78335.29244,63607.30755,51397.07845,89399.1322,145742.0194,158110.7865,155493.7772,85060.38758,85333.09233,36414.037639999995,28556.37265,31621.55078,130972.6504,136034.6032,115530.3328,249497.2973,439342.786,240806.7225,69957.86831,48389.84054,84562.46369,62735.18362,107575.7253,112990.5078,42952.22389,64487.368570000006,53929.94301,27463.595339999996,32320.795810000003,31535.611780000003,23604.77694,21153.21315,22711.998480000002,21921.2491,19461.4286,23063.21963,26025.12792,28997.28375,42011.045739999994,27152.24563,29552.0225,28690.257510000003,24736.40976,24244.43762,26995.506360000003,131150.5035,101442.0642,88583.34191,143418.5095,98861.84302999999,146171.5468,76558.15411,50281.06193,66396.45678,50687.88945,26396.7445,40065.328239999995,140887.3134,36462.23444,51095.724010000005,143026.44,56824.38141,50710.97453,21499.34972,37672.36468,21367.819480000002,64839.70834,68905.19576,43478.78868,83647.71474,113306.2562,48162.49908,155501.9251,63926.9891,106500.5624,97887.61485,122893.4705,184695.4117,41924.83258,66481.76348,73402.6671
M494T2528,493.8503392,2528.214183,146194.0628,599731.7708,420845.33700000006,785185.9338,871314.3255,781517.8405,218522.0478,377611.9611,172003.8035,303130.3038,88204.11121,108920.1357,208053.5525,201212.7003,185684.453,151546.4561,78923.32647,145223.8114,34742.247339999994,62995.25531,29798.103260000004,16850.153440000002,103917.5637,104102.2231,13580.44525,56350.396570000004,26731.69268,36526.1693,106015.3401,85948.4617,0.0,137303.2721,74441.98314,43706.03338,85313.88466,37973.34766,224640.7418,101953.3866,106271.7985,348777.9998,182255.7886,113249.6737,355818.3525,134950.6314,79670.71942000001,122978.6072,217205.5982,350489.3562,217743.1024,233215.9702,446382.4827,127793.5606,208223.2537,249983.1641,114351.2777,161715.6799,154867.7381,133964.3719,259824.56100000002,187026.9664,65333.42151,136996.6504,118953.526,220822.0514,54408.8968,41359.72808,271014.9172,87775.56219,195288.5527,94710.30393,44500.070230000005,66274.9882,461647.4482,418739.8662,203830.9486,131410.1009,442190.9972,167201.4338,273374.1059,145052.7598,122365.8509
